New PAW TMT results file!																																											
"Program ""PAW_protein_grouper.py"" run on Mon Feb 13 18:36:31 2023"																																											
48	1	EXTRA_0045	 	 	"EXTRA_0045, sp|P02088|HBB1_MOUSE, sp|P02089|HBB2_MOUSE, sp|P02104|HBE_MOUSE, tr|A8DUK4|A8DUK4_MOUSE"	 	78.1	146	15867	[P68871ups|HBB_HUMAN_UPS] Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	149	43	0.289	68	81	19	24	24.416	30.301	19	2858743.311	1364287.569	8847007.182	2895565.627	2310321.571	1890236.665	2278057.409	1470225.375	9890447.355	2082916.981	283853.422	24	5634166.713	3262836.877	19201846.34	6010845.104	4771405.746	3195532.24	3912951.268	3045410.414	21048091.96	3058435.316	671178.2216
49	1	EXTRA_0046 (+1)	EXTRA_0046&sp|P63280|UBC9_MOUSE	 	 	 	34.8	158	18007	[P63279ups|UBC9_HUMAN_UPS] SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	28	28	1	14	14	14	14	14	14	14	2885001.863	2880086.221	3607693.383	3639958.359	3647232.352	3476617.297	3384278.396	3435996.846	3659384.576	3216351.865	130807.1892	14	4764259.668	4344205.077	5387354.418	5351545.176	5250558.992	4992645.775	5118696.064	4888974.607	5536159.561	4935327.794	86546.5564
51	1	REV_A0A140LJ72	 	 	 	reversed	0.4	8478	908722	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	178090.5166	133476.6223	242325.7788	221658.9644	216178.7686	182386.4819	189383.188	156834.9307	175623.2356	156510.2534	150
52	1	REV_A0A1B0GR31	 	 	"REV_A0A1B0GR31, sp|P97737|GDF10_MOUSE"	reversed	2.1	962	107898	REVERSED.	2	1	0.5	2	0	1	0	1.143	0	1	12603.43164	15315.47754	20471.00586	17029.64258	14167.74805	13030.16602	12624.42773	18031.25977	15065.44727	23584.30469	150	0	0	0	0	0	0	0	0	0	0	0	0
53	1	REV_A0A1D5RLM8	 	 	 	reversed	0.5	5808	654198	REVERSED.	2	2	1	2	0	2	0	2	0	2	31970.98376	30450.20654	32714.59375	36234.91016	29098.71509	31776.13867	30479.36914	28810.79492	33621.33319	30999.70313	1725.803345	0	0	0	0	0	0	0	0	0	0	0	0
54	1	REV_A0A1L1SUL6	 	 	"REV_A0A1L1SUL6, sp|P80316|TCPE_MOUSE"	reversed	4.9	329	36805	REVERSED.	5	1	0.2	3	2	0	1	0	1.014	0	0	0	0	0	0	0	0	0	0	0	0	1	174713.1875	164135.5	213598.6406	222490.9688	185781.7031	172340.8438	171417.5938	179494.8906	176614.7969	185218.6094	150
55	1	REV_A0A2I3BRL8 (+1)	REV_A0A2I3BRL8&REV_Q91VM5	 	"REV_A0A2I3BRL8, sp|Q91VM5|RMXL1_MOUSE"	reversed	6.2	388	42178	REVERSED.	4	1	0.25	1	3	0	1	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	1	12886.53516	13826.19727	17109.45898	17201.35156	15055.21777	19149.99609	13813.45801	14172.25977	16846.55469	15697.65723	150
56	1	REV_A0A5F8MPH8	 	 	"REV_A0A5F8MPH8, sp|Q3UYH7|ARBK2_MOUSE"	reversed	0.3	4356	474057	REVERSED.	2	1	0.5	0	2	0	1	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	1	258531.4219	224975.6563	277931.2813	279773.1875	291902.5	244614.5313	275403.3125	255100.8906	282804.0938	296011.6563	150
57	1	REV_A0A6I8MWX0	 	 	 	reversed	2.7	1833	199810	REVERSED.	6	6	1	4	2	4	2	4	2	4	1736699.133	1620338.445	2077571.594	2121693.133	1869803.352	1896869.305	2174754.789	1935065.367	1856672.203	1974435.797	58318.83154	2	854902.4922	787081.2461	935862.0977	1051564.723	863105.5918	994127.4512	1017852.055	968955.9316	894362.6426	900800.4854	27899.54297
58	1	REV_A2A7S8	 	 	 	reversed	4.5	1013	104841	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	163151.1953	165013.0625	174279.1094	247269.5156	191786.4297	188331.8672	183515.8438	197183.5469	166220.2656	192993.3984	150
59	1	REV_A2AAJ9	 	 	 	reversed	0.5	8886	966580	REVERSED.	5	5	1	3	2	3	2	3	2	3	87156.13086	103062.2246	150802.2031	100540.8457	78880.31445	87187.58203	77994.17774	100807.5254	77505.41406	105072.1406	1297.491699	2	1190175.266	1167007.992	1394307.641	1356223.375	1420642.141	1312906.188	1554269.25	1224989.672	1378572.75	1281359.75	36924.07617
60	1	REV_A2AGL3	 	 	 	reversed	0.7	4863	551322	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	12019.27295	22107.82324	15193.17456	26184.12891	43541.79199	53616.11231	52308.30859	60945.13086	53813.14941	61540.49414	1139.220581
61	1	REV_A2AJK6	 	 	"REV_A2AJK6, sp|O88741|GDAP1_MOUSE"	reversed	0.5	2986	334057	REVERSED.	5	1	0.2	3	2	0	1	0	1.029	0	0	0	0	0	0	0	0	0	0	0	0	1	208885.4375	202912.1563	224728.7031	252237.3281	259210	276245.6563	282234.7813	241583.5938	227577.6406	302628.75	150
62	1	REV_A2AKX3	 	 	 	reversed	1.4	2646	297586	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	639255.1563	529396.5303	723437.8027	807570.124	662857.0537	722033.4551	623964.2061	500836.1797	611570.3311	528599.4551	150
63	1	REV_A2ARP1	 	 	 	reversed	1	1436	159921	REVERSED.	3	3	1	1	2	1	2	1	2	1	131569.25	127281.6406	146387.8438	175202.5313	143358.5	131080.3438	162400.875	146346.3438	136726.6719	125547.2031	6203.287598	2	1073006.25	964946.2813	1229716.406	1294554.406	1253386.703	1185537.594	1220261.516	1114992.203	1297435.094	1024994.484	150
64	1	REV_A2ARZ3	 	 	 	reversed	0.3	6995	784848	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2016243.5	1191489.313	2063499.875	1223364.344	2903662.625	1120946.422	1565446.25	1483351.531	1431061.75	1133519.594	150
65	1	REV_A2AS55	 	 	 	reversed	6.4	361	39776	REVERSED.	3	3	1	1	2	1	2	1	2	1	26366.21484	32814	35902.50781	41689.61719	38784.57422	40194.47266	39426.23828	34118.65234	43571.88672	46493.36719	2378.156982	2	1289010.031	797427.875	871389.6563	1588891.125	911966.5	994949.375	890079.3438	953110.5938	849979.9375	945595.2813	16480.04102
66	1	REV_A2ASS6	 	 	"REV_A2ASS6, sp|Q5SXY1|CYTSB_MOUSE"	reversed	0.1	35213	3906440	REVERSED.	3	2	0.667	3	0	2	0	2.074	0	2	168612.9375	93317.27344	110350.6992	143089.2578	107573.668	115908.5195	105743.5742	136085.9883	92577.82031	109457.5898	3837.556885	0	0	0	0	0	0	0	0	0	0	0	0
67	1	REV_A2AVQ5	 	 	 	reversed	6	414	47584	REVERSED.	3	3	1	1	2	1	2	1	2	1	6838018.5	3271452.75	3445929.5	3368749	3268202.75	3849688.5	3443762	4728466.5	2372686.25	2685566.5	150	2	891589.0938	577794.4063	545843.2969	624785.4531	653746.5781	651949.5781	654636.25	812979.3438	600846.1406	558014.7813	6206.021973
68	1	REV_A2AWL7	 	 	 	reversed	0.6	3003	328798	REVERSED.	4	4	1	2	2	2	2	2	2	2	66896.56055	48595.99512	62869.12012	71056.16016	66025.52344	63665.08789	67831.98242	66791.60742	58486.73145	58230.45312	2450.956787	2	247932.3926	188360.0332	286453.0488	279373.5859	260907.3047	229832.6563	235598.9961	234494.1484	258103.8164	219080.3047	3569.919678
69	1	REV_A2BI45 (+2)	REV_A2BI45&REV_A2BI50&REV_Q9JJR2	 	 	reversed	8.1	236	27190	REVERSED.	4	4	1	1	3	1	3	1	3	1	83978.07031	95865.21875	86573.28125	103097.4219	103933.1719	84289.98438	116611.1797	103548.875	97415.63281	88162.34375	150	3	469931.1563	529414.6328	542943.0625	605629.1797	545394.6563	491104.5625	590367.75	565666.2734	559386.1953	545284.7969	150
70	1	REV_A2CG29	 	 	 	reversed	7.8	586	65885	REVERSED.	3	3	1	1	2	1	2	1	2	1	27846.88086	35646.66016	39649.51953	38549.47266	38393.16406	42882.31641	39842.03906	31115.40234	44301.97656	35685.85547	150	2	86188.67969	68309.38281	66024.78906	101481.1953	109987.9531	75054.88281	107269.9766	77184.46875	108166.7109	73702.89063	150
71	1	REV_A2KF29	 	 	 	reversed	5.2	484	54619	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	93538.8125	88714.48828	102267.6523	115438.1406	109464.9922	103957.2031	105304.8086	108479.1953	105245.0586	109220.4883	150
72	1	REV_A6H584	 	 	 	reversed	1.3	2640	289571	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1836094.891	767265.7656	599116.3125	883583.9063	731501.0469	628444.1719	722471.3125	602977.1094	1513502.719	890511.3281	61269.8125
73	1	REV_B1AR51	 	 	 	reversed	0.2	4484	512356	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	549134.2383	433138.0078	582466.875	781894.1992	627976.0156	543698.9199	538032.2852	600504.9336	419470.6387	502834.4512	150
74	1	REV_B1AR69	 	 	"REV_B1AR69, REV_Q5SX39, REV_Q91Z83"	reversed	1.4	1938	223559	REVERSED.	6	5	0.833	4	2	3	2	3.5	2	3	537531.8633	570677.7773	563776.3203	680078.0859	561144.4609	589639.4023	578462.3066	703938.8984	529720.8906	575817.3555	26315.13965	2	759825.0859	594307.4219	628341.0391	739713.4531	680525.8203	622566.875	665214.0938	765525.9609	617912.4453	691373.8203	150
75	1	REV_B2RW38	 	 	"REV_B2RW38, sp|Q8BR92|PALM2_MOUSE"	reversed	3.3	873	103522	REVERSED.	2	1	0.5	0	2	0	1	0	1.067	0	0	0	0	0	0	0	0	0	0	0	0	1	5753.196777	7272.76123	3747.469727	5863.487793	6286.38916	11940.91699	7117.604004	7883.228516	6159.191895	5422.621094	150
76	1	REV_D3Z2X2	 	 	 	reversed	0.6	4749	536430	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	74748.29688	74438.38281	73516.73438	83745.3125	86855.17188	88800.95313	75427.01563	82703.375	82687.60156	86830.42969	150
77	1	REV_E1U8D0	 	 	 	reversed	2	1418	159185	REVERSED.	2	1	0.5	2	0	1	0	2	0	1	70678.75781	62506.05078	83771.99219	97341.60938	80931.8125	68919.90625	80285.35938	62021.60938	67610.05469	57893.93359	2805.333008	0	0	0	0	0	0	0	0	0	0	0	0
78	1	REV_E9PVZ8	 	 	 	reversed	0.8	3238	370150	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	48500.32031	50389.98047	55634.90625	56332.55859	57598.10547	56042.19531	60202.58203	57569.89063	66609.14063	69144.66406	3336.865479
79	1	REV_E9PWQ3	 	 	 	reversed	1.3	3284	353927	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	49911.28613	52691.53662	57106.18066	65142.03955	58380.77539	48254.17139	56648.55225	61986.76074	59421.33496	50235.9624	150
80	1	REV_E9PWR4 (+1)	REV_E9PWR4&REV_Q8BWT5	 	 	reversed	1.8	1557	171067	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	593498.2813	587651.9063	864543.1875	561754.4688	571966.9219	613787.125	616730.5	648533.8281	627294.4063	573691.5781	10136.39648
81	1	REV_E9PY61	 	 	 	reversed	0.9	2293	248712	REVERSED.	4	4	1	2	2	2	2	2	2	2	182103.375	238741.5625	313409.3516	244902	250099.4336	248973.9961	254512.7617	192938.6367	264917.6484	238230.1563	8103.375977	2	365511.4219	456404.1484	587843.25	414440.7578	440665.3594	488251.4375	475652.5469	388360.3672	512518.0234	440137.5781	150
82	1	REV_E9PZ36	 	 	 	reversed	1.3	4059	444877	REVERSED.	7	7	1	3	4	3	4	3	4	3	337821.2422	246280.061	320798.1055	340105.0684	376901.1484	349515.9668	364922.998	407377.0664	336696.9277	506075.1094	5214.573242	4	332337.25	96282.80469	281989.166	285889.5723	303540.1816	311674.9063	370860.2207	234845.8027	253059.8223	483802.9707	150
83	1	REV_E9PZ87	 	 	 	reversed	1.9	1789	198823	REVERSED.	4	4	1	2	2	2	2	2	2	2	128629.668	131483.2285	136278.7998	165721.3945	126959.3945	126240.2051	141491.666	142303.0264	117066.4814	141065.3486	6368.958984	2	56305.92773	37690.94873	44459.48926	59863.63379	53522.21191	54238.64453	51190.2666	55645.33008	45729.94238	52844.33594	150
84	1	REV_E9Q271	 	 	 	reversed	1.4	1322	147421	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	256953.7266	271112.9609	205817.7383	273472.2305	228539.5508	304270.1797	269391.082	237364.9609	432151.75	333053.9219	150
85	1	REV_E9Q401	 	 	 	reversed	0.3	4966	564813	REVERSED.	2	2	1	2	0	2	0	2	0	2	119488.1367	104164.7383	124280.9141	154521.9805	134809.0117	121381.332	125540.5195	116093.5195	101238.3828	108132.4023	150	0	0	0	0	0	0	0	0	0	0	0	0
86	1	REV_E9Q4F7	 	 	 	reversed	1.1	2643	296183	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	320555.375	137745.4531	161893.7344	220503.4688	158633.75	220948.2813	165343.5	183656.5625	132410.8281	116792.3672	4108.425293
87	1	REV_E9Q555	 	 	 	reversed	0.6	5148	584252	REVERSED.	3	3	1	1	2	1	2	1	2	1	32807.51563	47956.44141	48874.54297	51294.23047	51767.29297	44327.96875	46223.36719	38461.38281	55603.19922	57308.76953	150	2	102362.6055	110613.4883	122443.4492	129666.4531	143615.3398	118973.1406	140955.707	127670.0977	130260.7148	138103.6445	150
88	1	REV_E9Q784	 	 	 	reversed	1.2	1729	203753	REVERSED.	2	2	1	2	0	2	0	2	0	2	10134.60742	13086.71582	13855	10664.79102	12027.26563	12472.0918	15083.68359	10548.38379	13252.80371	9869.927734	150	0	0	0	0	0	0	0	0	0	0	0	0
89	1	REV_E9Q842	 	 	 	reversed	1	2432	261631	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	50409.76367	47628.44336	56626.57617	53786.36133	50105.11524	50131.17773	46886.28906	60076.98633	44907.50879	47638.97266	150
90	1	REV_E9Q876	 	 	 	reversed	1.2	2595	292588	REVERSED.	2	2	1	2	0	2	0	2	0	2	110046.3164	99017.71875	136248.1543	151877.2891	139344.3965	140590.1563	133024.9473	107168.6621	132103.3887	125932.5059	5507.252441	0	0	0	0	0	0	0	0	0	0	0	0
91	1	REV_E9Q8T7	 	 	 	reversed	0.7	4250	487065	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	156611.8096	147808.8262	152192.2031	187672.4043	180096.5762	140738.9258	181156.6309	154594.458	180920.5742	155903.7334	150
92	1	REV_E9Q9B7	 	 	"REV_E9Q9B7, sp|Q03517|SCG2_MOUSE"	reversed	1.5	1793	199182	REVERSED.	3	2	0.667	2	1	2	0	2	0	2	945420.4375	1096760.688	1034470.469	1152084.188	976376.5938	1105209.063	1121747.875	1208027.094	1380204.75	1151272.063	51273.38281	0	0	0	0	0	0	0	0	0	0	0	0
93	1	REV_E9Q9R9	 	 	 	reversed	3.5	1921	214384	REVERSED.	5	5	1	4	1	4	1	4	1	4	421159.8867	400099.6406	441467.9922	548291.0469	487758.1563	479940.9492	479695.2656	566926.3242	468952.7148	504554.6719	17236.36597	1	140510.3906	151076.9219	137886.3906	151840.0938	148067.2031	148434.875	141229.5781	151058.1094	162929.8125	147796.375	150
94	1	REV_E9QA15	 	 	"REV_E9QA15, sp|P97820|M4K4_MOUSE, sp|Q3URD3|SLMAP_MOUSE, sp|Q64331|MYO6_MOUSE, sp|Q8BPM0|DAAM1_MOUSE"	reversed	3.1	768	89272	REVERSED.	4	1	0.25	1	3	0	1	0	1.055	0	0	0	0	0	0	0	0	0	0	0	0	1	79805.38281	81715.01563	68010.71094	111263.9297	86617.35156	64368.90625	76378.3125	79959.07031	97909.625	90907.17969	150
95	1	REV_F6XLV1	 	 	"REV_F6XLV1, sp|P35486|ODPA_MOUSE, sp|Q505D7|OPA3_MOUSE"	reversed	0.9	1638	186629	REVERSED.	5	1	0.2	3	2	1	0	1.021	0	1	25943.21484	23529.66602	26261.61523	27589.80469	29490.96094	25619.2168	24008.52734	26835.39063	25728.27344	28978.44922	150	0	0	0	0	0	0	0	0	0	0	0	0
96	1	REV_F6ZDS4	 	 	 	reversed	1.3	2431	273987	REVERSED.	4	4	1	1	3	1	3	1	3	1	37535.45703	41395.0625	43540.23047	41051.63281	45102.17578	43920.92578	44228.99609	28693.07031	45432.76172	44627.62891	150	3	1914861.406	1765829.023	2376909.547	2022445.012	2075063.961	2211047.617	1935432.563	1999739.961	1920110.184	1864421.758	5929.091309
97	1	REV_G3UVV3	 	 	 	reversed	1.6	2246	245961	REVERSED.	3	3	1	1	2	1	2	1	2	1	94548.44531	92808.07813	112280.3906	115846.0859	108716.125	105510.9453	112449.6094	111403.2109	115697.7344	103056.3828	6216.383301	2	334582.8613	297357.4199	386294.375	407022.7266	371338.8281	365129.0977	403088.2773	369028.1191	397442.5	375291.0586	9723.769531
98	1	REV_G5E8H5	 	 	 	reversed	3.2	664	76704	REVERSED.	3	3	1	1	2	1	2	1	2	1	6993.823242	6263.547363	9542.144531	12086.12793	8311.825195	6721.866211	6737.962402	5511.642578	6095.66748	8159.716797	150	2	4397.963867	4983.462402	3793.10498	5967.053223	4761.477539	3806.309814	3728.3125	5076.865234	3823.211182	4190.709961	150
99	1	REV_O08550	 	 	 	reversed	2.1	2713	294817	REVERSED.	4	4	1	0	4	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	1460698.676	1264376.109	1478976.115	1583315.766	1730753.59	1480291.703	2007975.996	1641969.328	1675764.316	1541351.168	11576.04395
100	1	REV_O08648	 	 	"REV_O08648, sp|P47738|ALDH2_MOUSE"	reversed	1	1597	179832	REVERSED.	4	1	0.25	2	2	1	0	1.008	0.017	1	109924.1172	83094.14063	111160.4531	145813.875	111710.6797	98484.53125	97619.78906	102771.8047	93581.4375	98504.14063	2562.742188	0	0	0	0	0	0	0	0	0	0	0	0
101	1	REV_O08901	 	 	 	reversed	3.3	1058	119562	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	161335.5977	151098.6426	201482.3643	195992.083	194055.7002	180254.3838	199893.4912	184889.3145	190178.9473	182625.9189	7328.401367
102	1	REV_O35652	 	 	 	reversed	4.9	367	40710	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	156706.7422	147003.4297	174805.293	199511.7109	171010.2383	169926.2734	168724.1523	155144.3086	153694.1602	158166.0391	150
103	1	REV_O54834	 	 	 	reversed	4.4	987	108843	REVERSED.	3	3	1	1	2	1	2	1	2	1	32651.19141	57487.14063	78464.22656	50176.14844	69680.49219	46646.39844	103133.2266	55716.69922	180957.7656	150346.9375	6271.964355	2	32566.69653	137953.5486	190007.0082	76235.76514	186045.8229	94433.91138	316602.7563	119921.896	545687.9844	410451.8665	21240.39844
104	1	REV_O70374	 	 	 	reversed	5.9	594	65904	REVERSED.	2	2	1	2	0	2	0	2	0	2	42888.81641	39121.98242	41703.91601	56096.82617	45709.42578	42876.25781	40915.08594	39423.97461	45056.46289	38623.33594	1013.614929	0	0	0	0	0	0	0	0	0	0	0	0
105	1	REV_O88735	 	 	"REV_O88735, sp|P28661|SEPT4_MOUSE"	reversed	2.1	730	82021	REVERSED.	3	1	0.333	1	2	0	1	0	1.013	0	0	0	0	0	0	0	0	0	0	0	0	1	516034.0938	610154.1875	801082.875	451305.4063	379658.0313	579577.1875	552283.4375	693013.75	459489.8125	543356.375	22812.49609
106	1	REV_O89032	 	 	 	reversed	2.2	1124	124200	REVERSED.	2	2	1	2	0	2	0	2	0	2	76640.99219	75635.55078	68839.4668	75291.16797	81491.05469	87264.51758	77937.12305	90081.43359	69902.43945	76428.41992	150	0	0	0	0	0	0	0	0	0	0	0	0
107	1	REV_O89084	 	 	 	reversed	3.4	844	93557	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1166292.281	1046806.719	1200274.805	1343953.195	1161066.883	1262261.387	1327465.477	1251346.473	1237246.359	1322584.945	63577.67969
108	1	REV_P0C6F1	 	 	 	reversed	0.4	4456	511559	REVERSED.	2	2	1	2	0	2	0	2	0	2	79316.43359	90009.58594	150708.0977	97485.875	89065.55859	88815.95313	103458.8203	94022.02734	105764.8008	100390.3906	2585.039062	0	0	0	0	0	0	0	0	0	0	0	0
109	1	REV_P14404	 	 	 	reversed	2.8	1232	138098	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4991910.321	4640104.518	5230675.586	6283454.964	5456069.195	5632964.153	4721531.885	5529989.932	4875882.147	5581870.795	211758.5938
110	1	REV_P21180	 	 	 	reversed	3.2	760	84741	REVERSED.	3	3	1	1	2	1	2	1	2	1	128422.9219	45030.31641	102012.0078	125005.8828	77566.1875	45406.66406	33832.58203	39151.125	34172.25	57824.85156	150	2	243956.3076	51897.1499	154979.1553	179135.7825	106670.6709	63511.24268	62890.07861	63484.92139	52665.71875	70455.56397	150
111	1	REV_P23116	 	 	"REV_P23116, sp|A2AG50|MA7D2_MOUSE"	reversed	2.8	1344	161934	REVERSED.	3	1	0.333	0	3	0	1	0	1.043	0	0	0	0	0	0	0	0	0	0	0	0	1	1529.381348	2044.986816	1683.977661	1960.22522	1992.036987	1556.888306	831.239441	1694.024292	1382.118164	1815.668823	150
112	1	REV_P28741	 	 	 	reversed	2.9	701	80169	REVERSED.	2	2	1	2	0	2	0	2	0	2	4491893.303	2587575.367	2696504.088	2979680.107	2824811.656	3961614.769	3040160.341	4490642.977	2694919.495	3523099.934	167920.9531	0	0	0	0	0	0	0	0	0	0	0	0
113	1	REV_P29319	 	 	 	reversed	3	983	109954	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3861866.125	3449466.438	4296245	4538766.125	4361860.813	3807453.688	3785054.688	4090131.125	3707408.313	3246959.813	150
114	1	REV_P30999	 	 	 	reversed	1.5	938	104924	REVERSED.	3	3	1	3	0	3	0	3	0	3	98255.40039	72994.23291	96324.75049	91422.97388	87188.23657	79598.18945	89369.30127	90147.47363	85393.90918	87053.81934	2717.290527	0	0	0	0	0	0	0	0	0	0	0	0
115	1	REV_P31786	 	 	"REV_P31786, sp|Q6PDG5|SMRC2_MOUSE"	reversed	28.7	87	10000	REVERSED.	4	1	0.25	3	1	1	0	1.016	0.008	1	86647.22656	100826.6172	83763.21094	95884.94531	88499.95313	119806.9141	105896.1875	152689.5938	90449.97656	101366.2422	150	0	0	0	0	0	0	0	0	0	0	0	0
116	1	REV_P34022	 	 	"REV_P34022, sp|Q3UHX2|HAP28_MOUSE"	reversed	3.9	203	23596	REVERSED.	5	1	0.2	3	2	1	0	1.133	0	1	96311.04688	130546.9219	121569.8125	128230.7031	140003.6406	116848.5703	137849.1719	108412.7813	130249.6328	82606.23438	150	0	0	0	0	0	0	0	0	0	0	0	0
117	1	REV_P51661	 	 	 	reversed	6.7	386	42186	REVERSED.	2	2	1	2	0	2	0	2	0	2	104612.998	130176.6729	140406.9375	169805.334	154406.127	142808.3789	139843.1543	159932.4395	155854.584	145981.8945	150	0	0	0	0	0	0	0	0	0	0	0	0
118	1	REV_P53349	 	 	 	reversed	2.9	1493	161287	REVERSED.	3	3	1	2	1	2	1	2	1	2	169640.8906	183393.0898	204587.2676	214963.7148	211763.0605	219400.1406	213918.2578	230676.8086	213777.1387	207208.6543	7762.621094	1	134666.7188	127629	157553.0625	156612.9375	150403.4531	144694.125	133815.6406	160526.2344	140591.5156	156144.1563	150
119	1	REV_P58308	 	 	 	reversed	4.8	460	52461	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	280555.3906	333761.4531	439673.3594	407041.4375	354963.1719	340440.4922	363691.6875	409650.4219	358588.0625	380028.8906	8833.085938
120	1	REV_P58871	 	 	 	reversed	1.9	1720	181823	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	51821.76563	51325.84766	51430.10156	67140.01367	74892.31641	52698.24023	57201.85352	58025.28223	62501.72266	51263.9082	150
121	1	REV_P59997	 	 	"REV_P59997, sp|Q8CH18|CCAR1_MOUSE"	reversed	1.6	1161	132678	REVERSED.	3	1	0.333	1	2	0	1	0	1.032	0	0	0	0	0	0	0	0	0	0	0	0	1	109291.2578	89578.98438	115045.1172	128219.125	113387.7969	113194.6172	104882.7344	116600.5156	105363.6484	113603	3580.673584
122	1	REV_P62069	 	 	 	reversed	9	366	42442	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	15022.89063	14170.61523	13887.91699	18985.49414	14899.27441	16502.69531	18739.48047	16387.13281	16129.35156	14332.93652	150
123	1	REV_P70335	 	 	"REV_P70335, sp|O70480|VAMP4_MOUSE"	reversed	1	1354	158169	REVERSED.	3	2	0.667	2	1	1	1	1.125	1	1	29313.1543	33986.54688	33180.45313	42991.05859	37351.53516	34504.17578	41874.60156	38256.17188	37911.87109	38647.42969	1839.543213	1	51895.10156	46764.36719	62563.66797	61434.64844	58727.48438	64924.82031	56552.05078	55537.26953	57051.89453	60616.22266	150
124	1	REV_P97311	 	 	 	reversed	2.1	821	92866	REVERSED.	3	3	1	2	1	2	1	2	1	2	125339.3906	130318.4021	149183.0205	157208.6084	147162.0269	144088.4531	153092.6897	160865.5159	149497.5239	166399.4756	5573.804688	1	269813.625	252569.6563	299920.6875	312855.5938	292796.5625	301142.8438	307591.6563	297605.375	293600.8438	312384.875	13287.42481
125	1	REV_Q03517	 	 	"REV_Q03517, tr|E9Q9B7|E9Q9B7_MOUSE"	reversed	2.3	617	70643	REVERSED.	2	1	0.5	2	0	1	0	1.059	0	1	31130.2832	25885.89844	22287.87695	27803.54492	20007.17578	25719.92188	23971.16211	28397.54297	27330.10156	26927.44531	150	0	0	0	0	0	0	0	0	0	0	0	0
126	1	REV_Q05D44	 	 	"REV_Q05D44, sp|A2AG50|MA7D2_MOUSE"	reversed	1.2	1216	137614	REVERSED.	2	1	0.5	2	0	1	0	1.026	0	1	14512.67285	15333.96777	16711.69922	19294.80859	18573.54102	12549.43555	18590.5957	15426.62305	20047.36328	15377.46973	150	0	0	0	0	0	0	0	0	0	0	0	0
127	1	REV_Q07133	 	 	 	reversed	10.1	208	21540	REVERSED.	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	189968.0742	183730.9922	197943.1953	207324.7852	208553.7617	201495.8047	223229.8281	208039.8867	192197.9688	217774.0508	7518.439453
128	1	REV_Q0KL02	 	 	 	reversed	1.3	3102	347857	REVERSED.	4	4	1	2	2	2	2	2	2	2	122325.7224	114166.9141	108129.2421	145250.7026	129712.4063	142408.204	119867.8705	153427.6646	109915.6869	130239.707	5005.369629	2	372271.9141	526734.4258	698295.9766	538374.6406	734718.5898	613427.0547	878811.5313	594017.0313	798504.3438	668428.4297	67978.45313
